id,name,price
6480,laugh,572.6
6481,cover,336.24
6482,father,414.44
6483,half,107.87
6484,full,331.47
6485,financial,880.74
6486,alone,624.8
6487,next,898.53
6488,difficult,14.0
6489,drop,744.91
6490,already,50.57
6491,specific,626.95
6492,clear,280.62
6493,similar,198.67
6494,win,871.29
6495,better,324.2
6496,garden,890.53
6497,need,680.4
6498,player,312.37
6499,campaign,635.28
6500,stuff,525.14
6501,federal,361.53
6502,likely,913.78
6503,direction,913.88
6504,PM,989.46
6505,present,295.82
6506,future,87.02
6507,goal,646.72
6508,price,129.69
6509,on,583.51
6510,join,597.97
6511,sister,115.49
6512,matter,835.42
6513,thing,500.43
6514,we,329.11
6515,report,474.87
6516,from,755.64
6517,machine,711.33
6518,artist,591.2
6519,nature,47.57
6520,admit,795.62
6521,center,176.21
6522,single,784.99
6523,number,567.75
6524,across,591.71
6525,catch,713.13
6526,decide,271.95
6527,give,729.39
6528,represent,730.28
6529,however,58.29
6530,record,626.6
6531,value,404.58
6532,PM,23.78
6533,benefit,582.03
6534,reveal,217.79
6535,hold,424.06
6536,sister,783.56
6537,line,822.2
6538,case,321.76
6539,experience,713.42
6540,card,781.54
6541,ask,634.35
6542,campaign,279.57
6543,walk,350.88
6544,other,425.96
6545,seven,763.9
6546,else,698.54
6547,building,315.46
6548,magazine,985.83
6549,high,775.25
6550,same,52.28
6551,night,352.44
6552,several,441.66
6553,never,416.58
6554,student,560.65
6555,education,985.84
6556,parent,326.15
6557,responsibility,710.13
6558,type,355.25
6559,get,504.85
6560,sit,466.73
6561,player,784.75
6562,gas,760.1
6563,show,547.84
6564,listen,458.66
6565,live,161.64
6566,along,354.62
6567,product,548.8
6568,generation,364.37
6569,exist,929.95
6570,first,961.76
6571,ground,363.68
6572,relationship,582.2
6573,painting,339.59
6574,tell,390.49
6575,trip,140.26
6576,speech,689.68
6577,total,36.47
6578,three,508.19
6579,majority,758.32
6580,thought,756.19
6581,perform,548.77
6582,term,215.13
6583,trade,833.23
6584,its,176.07
6585,test,67.86
6586,rule,439.76
6587,own,238.57
6588,common,227.29
6589,finally,696.94
6590,enter,612.31
6591,stop,104.89
6592,rise,255.91
6593,away,516.67
6594,close,24.69
6595,moment,574.9
6596,statement,163.83
6597,month,601.22
6598,might,655.23
6599,particular,694.81
6600,body,470.61
6601,foreign,281.29
6602,seven,874.16
6603,once,174.96
6604,general,642.89
6605,black,801.63
6606,force,822.76
6607,part,926.45
6608,include,438.98
6609,defense,25.92
6610,significant,719.37
6611,different,334.49
6612,relate,11.61
6613,plan,250.25
6614,you,394.44
6615,stage,163.44
6616,heart,245.99
6617,man,408.14
6618,interest,636.0
6619,these,591.03
6620,when,231.72
6621,professional,354.66
6622,when,877.51
6623,occur,30.41
6624,after,268.99
6625,knowledge,46.41
6626,nothing,241.36
6627,successful,447.71
6628,executive,299.71
6629,help,773.09
6630,eat,671.18
6631,show,138.36
6632,show,566.34
6633,few,412.59
6634,final,791.68
6635,several,505.5
6636,spend,619.76
6637,take,835.69
6638,area,312.12
6639,government,407.64
6640,necessary,24.4
6641,top,617.82
6642,ball,816.44
6643,wonder,7.86
6644,design,251.76
6645,sign,393.43
6646,argue,420.21
6647,agent,328.58
6648,character,709.11
6649,continue,76.2
6650,today,223.73
6651,some,145.06
6652,then,918.92
6653,food,700.0
6654,authority,139.65
6655,very,658.31
6656,technology,338.93
6657,subject,303.41
6658,side,198.04
6659,environment,862.59
6660,necessary,145.54
6661,cell,440.06
6662,worker,803.89
6663,site,309.91
6664,staff,204.2
6665,staff,496.82
6666,other,766.25
6667,thought,270.49
6668,example,82.15
6669,company,847.01
6670,level,685.0
6671,available,921.2
6672,paper,284.87
6673,grow,265.66
6674,nice,481.61
6675,commercial,965.43
6676,thousand,853.36
6677,office,997.0
6678,control,724.18
6679,music,147.55
6680,wonder,859.13
6681,daughter,378.65
6682,age,715.54
6683,could,924.11
6684,identify,97.71
6685,point,608.93
6686,national,498.95
6687,blue,781.93
6688,hair,471.58
6689,story,526.8
6690,article,350.52
6691,discover,618.54
6692,tend,177.66
6693,his,297.24
6694,because,796.28
6695,spring,339.04
6696,our,30.6
6697,should,199.99
6698,there,699.27
6699,husband,890.99
6700,themselves,506.75
6701,administration,332.8
6702,someone,564.94
6703,speech,316.02
6704,while,455.43
6705,thus,155.08
6706,head,621.46
6707,guess,428.26
6708,personal,273.74
6709,whom,812.53
6710,international,584.0
6711,lawyer,803.67
6712,western,100.35
6713,from,385.52
6714,listen,642.42
6715,prepare,347.83
6716,half,422.63
6717,easy,248.15
6718,before,753.02
6719,write,629.07
6720,design,280.33
6721,whom,7.95
6722,course,520.2
6723,statement,728.99
6724,particular,433.2
6725,space,339.38
6726,add,315.06
6727,theory,566.76
6728,throughout,108.94
6729,eat,715.47
6730,deal,766.09
6731,student,199.42
6732,tend,675.38
6733,note,135.32
6734,run,270.37
6735,message,259.89
6736,analysis,842.77
6737,office,603.92
6738,gas,896.59
6739,of,655.12
6740,large,783.98
6741,usually,976.17
6742,not,233.96
6743,current,870.29
6744,wife,923.34
6745,mother,108.16
6746,power,753.77
6747,sure,619.91
6748,learn,461.23
6749,reveal,790.11
6750,ready,35.61
6751,animal,596.3
6752,allow,160.7
6753,gas,808.7
6754,pay,324.17
6755,worry,5.64
6756,dinner,411.35
6757,culture,471.84
6758,audience,968.86
6759,industry,58.85
6760,thus,969.79
6761,rest,813.47
6762,black,497.38
6763,carry,876.97
6764,cause,788.91
6765,along,15.18
6766,pull,190.37
6767,TV,99.34
6768,which,870.33
6769,find,204.18
6770,defense,274.65
6771,face,833.81
6772,happy,572.55
6773,according,774.26
6774,soldier,326.25
6775,deep,183.68
6776,open,189.18
6777,yet,519.9
6778,possible,433.17
6779,wife,679.45
6780,power,210.63
6781,moment,503.62
6782,president,415.29
6783,never,516.71
6784,young,181.79
6785,movement,874.01
6786,what,594.64
6787,Mr,489.2
6788,according,13.66
6789,style,337.71
6790,once,40.71
6791,everything,720.88
6792,particularly,727.43
6793,watch,680.67
6794,concern,252.12
6795,wrong,777.8
6796,open,208.88
6797,security,998.56
6798,activity,511.24
6799,sister,737.43
6800,phone,335.81
6801,this,845.47
6802,know,155.27
6803,peace,287.28
6804,career,694.49
6805,before,607.64
6806,everyone,153.46
6807,last,600.48
6808,hand,322.74
6809,front,474.91
6810,better,469.25
6811,short,103.1
6812,teach,752.03
6813,child,401.62
6814,need,100.45
6815,or,519.37
6816,reach,693.59
6817,child,146.52
6818,view,488.46
6819,box,694.79
6820,executive,412.4
6821,news,745.35
6822,Mr,955.39
6823,image,888.86
6824,get,757.67
6825,democratic,583.96
6826,prove,970.03
6827,fish,856.92
6828,money,891.34
6829,add,9.05
6830,see,922.4
6831,home,634.18
6832,charge,902.98
6833,reality,700.1
6834,relate,608.0
6835,medical,49.69
6836,eight,916.58
6837,wind,320.31
6838,guy,324.42
6839,hand,964.64
6840,really,288.93
6841,with,124.76
6842,theory,441.11
6843,stage,248.64
6844,fly,914.04
6845,according,914.29
6846,then,235.77
6847,movie,617.73
6848,history,624.98
6849,hit,180.4
6850,best,594.35
6851,wonder,482.77
6852,wait,353.05
6853,sister,533.51
6854,well,523.71
6855,garden,892.42
6856,affect,777.37
6857,begin,113.62
6858,whole,275.2
6859,huge,56.97
6860,player,875.99
6861,set,955.96
6862,account,161.98
6863,population,784.15
6864,significant,880.62
6865,military,331.57
6866,third,940.46
6867,dinner,184.19
6868,unit,514.33
6869,international,867.27
6870,six,145.52
6871,him,732.65
6872,member,754.68
6873,school,789.08
6874,write,249.05
6875,field,735.47
6876,data,580.78
6877,modern,233.77
6878,home,399.84
6879,special,785.37
6880,that,675.87
6881,week,27.38
6882,fish,17.92
6883,case,60.04
6884,expert,392.25
6885,lot,476.8
6886,month,46.74
6887,magazine,83.61
6888,fast,259.38
6889,bar,314.08
6890,bring,297.23
6891,resource,556.92
6892,drive,864.21
6893,tell,111.48
6894,key,597.39
6895,accept,26.46
6896,to,510.81
6897,reason,672.54
6898,seem,481.62
6899,we,294.74
6900,occur,412.7
6901,never,48.51
6902,agreement,367.12
6903,glass,148.45
6904,mother,638.69
6905,suggest,50.98
6906,for,694.47
6907,he,567.84
6908,century,637.26
6909,happy,822.49
6910,reflect,175.76
6911,way,938.75
6912,address,546.59
6913,book,294.07
6914,skin,589.09
6915,skin,462.58
6916,true,247.28
6917,at,727.53
6918,produce,167.11
6919,make,543.01
6920,look,273.99
6921,usually,822.16
6922,pull,292.51
6923,base,881.91
6924,role,721.82
6925,check,509.95
6926,beat,104.5
6927,positive,715.98
6928,term,400.48
6929,girl,511.93
6930,under,909.7
6931,others,44.86
6932,career,353.84
6933,middle,216.88
6934,finish,34.22
6935,front,742.84
6936,sport,151.25
6937,occur,721.43
6938,win,946.86
6939,respond,124.44
6940,treat,876.57
6941,us,292.07
6942,wrong,498.73
6943,avoid,370.36
6944,fish,718.57
6945,line,15.74
6946,between,28.36
6947,possible,496.22
6948,fly,240.01
6949,seat,423.05
6950,senior,802.47
6951,ability,702.34
6952,parent,221.57
6953,player,586.23
6954,half,823.29
6955,glass,790.4
6956,wide,530.38
6957,one,456.16
6958,sense,414.79
6959,nor,681.93
6960,look,524.75
6961,south,585.55
6962,current,138.04
6963,role,925.16
6964,account,919.22
6965,base,626.12
6966,open,542.19
6967,song,145.69
6968,including,974.47
6969,life,827.79
6970,cold,728.05
6971,item,578.76
6972,explain,443.13
6973,water,507.93
6974,culture,232.03
6975,maybe,185.06
6976,positive,417.57
6977,man,946.95
6978,explain,692.85
6979,develop,473.49
6980,will,264.31
6981,me,609.6
6982,discussion,133.47
6983,soon,742.16
6984,family,579.04
6985,cold,435.31
6986,get,249.33
6987,staff,312.05
6988,easy,640.27
6989,those,818.96
6990,real,755.59
6991,free,384.49
6992,fly,382.76
6993,agent,152.76
6994,along,824.19
6995,wife,378.01
6996,thing,120.32
6997,than,774.39
6998,form,941.64
6999,whom,118.77
7000,likely,118.13
7001,machine,786.92
7002,include,530.66
7003,those,530.36
7004,certainly,100.56
7005,everyone,264.44
7006,finish,795.32
7007,someone,993.54
7008,everyone,689.71
7009,up,349.2
7010,letter,825.88
7011,entire,46.72
7012,mission,962.15
7013,if,642.08
7014,father,386.97
7015,war,613.76
7016,international,359.49
7017,wife,800.98
7018,air,925.31
7019,likely,881.83
7020,market,408.27
7021,vote,435.92
7022,member,563.17
7023,fly,259.73
7024,finally,188.86
7025,film,28.64
7026,wait,548.97
7027,live,381.85
7028,individual,412.94
7029,data,902.26
7030,business,796.1
7031,else,864.06
7032,pretty,266.08
7033,at,569.8
7034,collection,929.22
7035,senior,20.96
7036,under,133.54
7037,appear,776.07
7038,method,64.47
7039,father,965.18
7040,upon,984.92
7041,rest,90.04
7042,production,972.18
7043,car,528.78
7044,bad,521.31
7045,consumer,215.11
7046,most,205.76
7047,continue,479.5
7048,total,62.01
7049,now,945.03
7050,occur,997.74
7051,they,831.07
7052,drive,470.24
7053,could,528.89
7054,character,870.0
7055,money,948.89
7056,watch,686.8
7057,company,584.79
7058,still,858.94
7059,make,973.66
7060,deal,532.93
7061,wrong,192.64
7062,challenge,875.96
7063,receive,18.11
7064,various,582.79
7065,practice,373.71
7066,than,6.96
7067,network,113.49
7068,can,15.82
7069,safe,208.64
7070,several,685.43
7071,popular,845.71
7072,society,163.42
7073,shake,662.07
7074,seek,421.95
7075,eight,719.75
7076,order,765.65
7077,lose,226.68
7078,if,747.19
7079,rate,813.82
7080,west,961.97
7081,cell,334.27
7082,tonight,527.93
7083,statement,88.53
7084,approach,886.12
7085,standard,278.28
7086,partner,321.1
7087,technology,621.51
7088,area,682.8
7089,stock,992.8
7090,education,941.79
7091,these,315.34
7092,hot,385.53
7093,doctor,835.06
7094,art,700.66
7095,audience,712.2
7096,occur,898.57
7097,social,698.17
7098,past,540.79
7099,number,957.37
7100,itself,705.78
7101,theory,491.66
7102,drive,81.62
7103,wall,26.19
7104,move,403.39
7105,southern,528.51
7106,teach,708.96
7107,sometimes,808.68
7108,state,934.37
7109,concern,824.66
7110,night,6.87
7111,beyond,918.05
7112,international,375.43
7113,no,555.38
7114,gas,998.11
7115,newspaper,795.15
7116,represent,238.02
7117,contain,241.06
7118,resource,71.36
7119,reflect,84.82
7120,tough,244.28
7121,almost,720.3
7122,be,285.94
7123,finally,839.71
7124,action,788.25
7125,raise,875.08
7126,may,347.22
7127,two,817.16
7128,they,923.06
7129,fast,248.16
7130,today,593.64
7131,choose,250.48
7132,allow,597.63
7133,total,37.16
7134,commercial,453.33
7135,him,80.19
7136,shoulder,180.25
7137,recognize,908.39
7138,walk,307.34
7139,mother,832.13
7140,art,837.44
7141,social,593.96
7142,agent,467.55
7143,size,923.33
7144,page,551.56
7145,already,97.01
7146,could,976.79
7147,clear,385.27
7148,parent,66.12
7149,surface,496.86
7150,environment,713.36
7151,once,606.55
7152,quality,42.8
7153,cut,227.78
7154,college,14.41
7155,research,256.98
7156,contain,400.74
7157,each,26.76
7158,through,207.71
7159,majority,531.22
7160,surface,386.8
7161,director,154.49
7162,win,237.76
7163,speech,40.48
7164,begin,855.78
7165,response,26.43
7166,allow,390.66
7167,there,442.55
7168,loss,890.32
7169,visit,635.68
7170,rich,363.56
7171,adult,705.64
7172,pay,983.36
7173,nature,248.12
7174,I,9.76
7175,long,79.3
7176,fact,451.74
7177,bring,231.26
7178,and,221.41
7179,want,475.3
7180,keep,179.91
7181,American,842.9
7182,out,143.72
7183,can,623.05
7184,nation,2.51
7185,crime,368.87
7186,who,646.41
7187,window,752.35
7188,training,788.97
7189,issue,489.51
7190,ability,489.21
7191,safe,776.58
7192,already,417.05
7193,ask,624.72
7194,argue,109.95
7195,this,574.37
7196,free,65.75
7197,attention,509.02
7198,partner,783.08
7199,assume,589.76
7200,site,158.96
7201,although,106.78
7202,you,163.17
7203,will,886.08
7204,box,726.79
7205,head,662.61
7206,weight,97.97
7207,use,176.94
7208,standard,299.96
7209,official,543.88
7210,lead,193.83
7211,assume,678.1
7212,form,88.0
7213,me,33.75
7214,daughter,579.73
7215,available,651.61
7216,line,224.98
7217,professional,630.73
7218,across,617.39
7219,project,773.69
7220,enough,847.6
7221,audience,279.6
7222,figure,152.43
7223,remember,936.25
7224,someone,819.03
7225,body,882.97
7226,another,412.05
7227,never,15.8
7228,case,301.99
7229,exist,696.36
7230,even,13.12
7231,term,304.7
7232,affect,542.27
7233,and,226.64
7234,hotel,540.26
7235,notice,149.23
7236,traditional,720.06
7237,season,695.99
7238,so,314.1
7239,finally,988.35
7240,impact,127.21
7241,how,238.23
7242,sing,444.19
7243,minute,638.51
7244,to,489.05
7245,reality,499.7
7246,response,996.67
7247,community,368.57
7248,paper,642.98
7249,so,781.38
7250,his,179.69
7251,simply,885.12
7252,theory,536.7
7253,sense,139.77
7254,kind,370.15
7255,statement,52.4
7256,baby,435.97
7257,positive,904.63
7258,strategy,87.2
7259,main,288.56
7260,cell,333.27
7261,amount,686.17
7262,improve,122.43
7263,network,776.43
7264,outside,871.94
7265,sometimes,184.7
7266,chair,805.03
7267,close,234.33
7268,present,701.58
7269,realize,317.56
7270,by,91.08
7271,rule,875.77
7272,hard,546.06
7273,rather,990.2
7274,yeah,874.31
7275,guess,619.02
7276,move,986.05
7277,project,448.01
7278,administration,795.41
7279,establish,693.79
7280,nor,617.05
7281,meeting,703.16
7282,go,313.07
7283,star,615.15
7284,occur,359.8
7285,particularly,999.47
7286,capital,460.72
7287,Republican,137.68
7288,personal,137.23
7289,whether,429.87
7290,right,367.15
7291,poor,381.32
7292,now,613.88
7293,third,514.6
7294,forget,713.43
7295,address,588.97
7296,record,116.17
7297,magazine,900.67
7298,hear,938.52
7299,full,659.84
7300,food,208.05
7301,hot,889.24
7302,medical,617.99
7303,election,748.43
7304,coach,548.8
7305,form,447.13
7306,difference,389.24
7307,the,427.6
7308,world,733.14
7309,structure,411.73
7310,kitchen,276.35
7311,pretty,609.67
7312,clear,536.87
7313,able,188.52
7314,hope,512.06
7315,health,240.6
7316,specific,715.87
7317,somebody,377.47
7318,over,368.23
7319,must,150.44
7320,general,321.57
7321,nearly,784.97
7322,need,626.04
7323,nation,349.6
7324,some,483.69
7325,live,22.98
7326,guy,706.3
7327,recently,443.66
7328,training,88.29
7329,finally,163.73
7330,west,431.04
7331,discuss,294.72
7332,keep,124.85
7333,cup,176.89
7334,painting,686.28
7335,why,157.82
7336,these,410.05
7337,turn,675.63
7338,pick,279.68
7339,word,532.29
7340,like,95.22
7341,whether,437.22
7342,nearly,929.53
7343,test,22.6
7344,fish,135.03
7345,sea,723.77
7346,local,677.01
7347,behavior,675.15
7348,reveal,756.11
7349,central,228.98
7350,threat,463.49
7351,small,960.19
7352,approach,800.12
7353,successful,109.21
7354,write,394.99
7355,cover,507.39
7356,party,833.63
7357,per,905.81
7358,think,181.2
7359,consumer,574.43
7360,toward,472.28
7361,collection,395.39
7362,account,326.81
